Container ID,Assignment Type,CV /OCD,Dwell,CV Import Date,Vessel Visit ID,CV Delivery Date
MSKU4592650,DLVCRN,CV,2,30/09/2025,MASA532C1,2/10/2025
GCXU2565884,DLV2H,CV,8,24/09/2025,MDHA521X,2/10/2025
MRKU7174456,OCD,OCD,7,24/09/2025,MDHA521X,1/10/2025
MMAU1065715,DLVGRD,CV,8,23/09/2025,MDHA521X,1/10/2025
MNBU3226839,DLVGRD,CV,8,23/09/2025,MDHA521X,1/10/2025
CAAU9354051,OCD,OCD,7,24/09/2025,MDHA521X,1/10/2025
MRKU2640274,DLV2H,CV,18,13/09/2025,MNOR528S,1/10/2025
MRKU4855970,DLV2H,CV,19,12/9/2025,MNOR528S,1/10/2025
MSKU4476460,DLVCRN,CV,21,10/9/2025,MCCY518X,1/10/2025
MSKU3868770,OCD,OCD,7,24/09/2025,MDHA521X,30/09/2025
MRKU6756133,OCD,OCD,7,24/09/2025,MDHA521X,30/09/2025
MRKU8468814,OCD,OCD,7,24/09/2025,MDHA521X,30/09/2025
MRKU6980375,DLVCRN,CV,7,24/09/2025,MDHA521X,1/10/2025
TLLU2239650,DLVHS,CV,19,12/9/2025,MNOR528S,1/10/2025
MRKU7670688,DLV2H,CV,7,24/09/2025,MDHA521X,1/10/2025
BEAU5757490,DLV2H,CV,20,12/9/2025,MNOR528S,1/10/2025
MRSU7359920,DLVHS,CV,9,23/09/2025,MDHA521X,1/10/2025
PONU7883936,DLVHS,CV,8,24/09/2025,MDHA521X,1/10/2025
CAAU8417535,DLVHS,CV,8,24/09/2025,MDHA521X,1/10/2025
TEMU6168830,DLVHS,CV,8,24/09/2025,MDHA521X,1/10/2025
MRKU4737094,DLVHS,CV,7,25/09/2025,MDHA521X,1/10/2025
CAAU8538943,DLVHS,CV,7,25/09/2025,MDHA521X,1/10/2025
MSKU1544112,DLVHS,CV,8,23/09/2025,MDHA521X,1/10/2025
MSKU3433761,DLVGRD,CV,8,24/09/2025,MDHA521X,1/10/2025
MRKU8660257,OCD,OCD,7,24/09/2025,MDHA521X,30/09/2025
MRKU7254823,OCD,OCD,7,24/09/2025,MDHA521X,30/09/2025
MRKU8088115,OCD,OCD,7,24/09/2025,MDHA521X,30/09/2025
MRKU8795680,OCD,OCD,7,24/09/2025,MDHA521X,30/09/2025
MRSU0048741,OCD,OCD,7,24/09/2025,MDHA521X,30/09/2025
MSKU9713780,DLVHS,CV,7,24/09/2025,MDHA521X,1/10/2025
MSKU7294659,OCD,OCD,7,24/09/2025,MDHA521X,30/09/2025
MSKU5551594,OCD,OCD,7,24/09/2025,MDHA521X,30/09/2025
MRKU7334359,OCD,OCD,7,24/09/2025,MDHA521X,30/09/2025
SUDU7834658,OCD,OCD,7,24/09/2025,MDHA521X,30/09/2025
MRKU6624651,OCD,OCD,7,24/09/2025,MDHA521X,30/09/2025
CAXU3221020,OCD,OCD,7,24/09/2025,MDHA521X,30/09/2025
MRSU7337140,DLVHS,CV,8,23/09/2025,MDHA521X,1/10/2025
TIIU5532130,DLVHS,CV,7,24/09/2025,MDHA521X,1/10/2025
MSKU9253221,DLVHS,CV,8,23/09/2025,MDHA521X,1/10/2025
MRSU3229297,DLVHS,CV,8,23/09/2025,MDHA521X,1/10/2025
MSKU1287288,OCD,OCD,6,24/09/2025,MDHA521X,30/09/2025
MRSU7171110,DLVHS,CV,9,23/09/2025,MDHA521X,1/10/2025
TLLU5851695,DLVCRN,CV,8,23/09/2025,MDHA521X,1/10/2025
GCXU5800729,DLV2H,CV,9,23/09/2025,MDHA521X,1/10/2025
MRSU4617358,DLVCRN,CV,8,23/09/2025,MDHA521X,1/10/2025
MRSU6642806,OCD,OCD,6,24/09/2025,MDHA521X,30/09/2025
MRSU7831450,OCD,OCD,6,24/09/2025,MDHA521X,30/09/2025
HASU4546320,OCD,OCD,7,23/09/2025,MDHA521X,30/09/2025
HASU4931060,OCD,OCD,7,23/09/2025,MDHA521X,30/09/2025
MRSU7169215,OCD,OCD,7,23/09/2025,MDHA521X,30/09/2025
MRSU6034703,OCD,OCD,6,24/09/2025,MDHA521X,30/09/2025
TCKU6417749,OCD,OCD,7,23/09/2025,MDHA521X,30/09/2025
MRSU4810881,OCD,OCD,6,24/09/2025,MDHA521X,30/09/2025
HASU4164499,OCD,OCD,6,24/09/2025,MDHA521X,30/09/2025
MRSU3982438,OCD,OCD,7,23/09/2025,MDHA521X,30/09/2025
MSKU1776463,OCD,OCD,7,23/09/2025,MDHA521X,30/09/2025
CAAU6648710,OCD,OCD,6,24/09/2025,MDHA521X,30/09/2025
TGHU6684401,OCD,OCD,6,24/09/2025,MDHA521X,30/09/2025
MSKU0953625,OCD,OCD,7,23/09/2025,MDHA521X,30/09/2025
MRKU3767411,OCD,OCD,6,24/09/2025,MDHA521X,30/09/2025
MRKU3453719,OCD,OCD,7,23/09/2025,MDHA521X,30/09/2025
TGBU6790736,DLVHS,CV,18,13/09/2025,MNOR528S,1/10/2025
TIIU5889451,DLV2H,CV,20,12/9/2025,MNOR528S,1/10/2025
MSKU9462582,DLVHS,CV,8,24/09/2025,MDHA521X,1/10/2025
MRKU2708836,OCD,OCD,7,23/09/2025,MDHA521X,30/09/2025
MRKU5426409,OCD,OCD,7,23/09/2025,MDHA521X,30/09/2025
GCXU5608486,OCD,OCD,7,23/09/2025,MDHA521X,30/09/2025
MSKU0107885,DLVHS,CV,7,24/09/2025,MDHA521X,1/10/2025
MRSU8165180,DLVHS,CV,8,24/09/2025,MDHA521X,1/10/2025
TRHU4043587,DLVHS,CV,9,23/09/2025,MDHA521X,1/10/2025
MRKU3746825,OCD,OCD,6,24/09/2025,MDHA521X,30/09/2025
CAXU8163420,OCD,OCD,6,24/09/2025,MDHA521X,30/09/2025
MRKU3854347,OCD,OCD,7,23/09/2025,MDHA521X,30/09/2025
MRKU3132581,OCD,OCD,6,24/09/2025,MDHA521X,30/09/2025
MRSU4364579,OCD,OCD,7,23/09/2025,MDHA521X,30/09/2025
TGHU6127598,OCD,OCD,7,23/09/2025,MDHA521X,30/09/2025
MRKU6437202,DLVHS,CV,9,23/09/2025,MDHA521X,1/10/2025
CAAU5695255,OCD,OCD,7,23/09/2025,MDHA521X,30/09/2025
TCKU9734109,OCD,OCD,5,25/09/2025,MDHA521X,30/09/2025
CAAU7966124,OCD,OCD,6,24/09/2025,MDHA521X,30/09/2025
MRSU4049540,OCD,OCD,6,24/09/2025,MDHA521X,30/09/2025
TRHU5007835,OCD,OCD,7,23/09/2025,MDHA521X,30/09/2025
GCXU5775360,OCD,OCD,7,23/09/2025,MDHA521X,30/09/2025
MRKU3244473,OCD,OCD,5,25/09/2025,MDHA521X,30/09/2025
BSIU9027890,OCD,OCD,7,23/09/2025,MDHA521X,30/09/2025
CAAU8567406,OCD,OCD,7,23/09/2025,MDHA521X,30/09/2025
MSKU1963016,DLVHS,CV,8,24/09/2025,MDHA521X,1/10/2025
TRLU7567971,OCD,OCD,7,23/09/2025,MDHA521X,30/09/2025
MRKU3001391,OCD,OCD,7,23/09/2025,MDHA521X,30/09/2025
MRKU2413455,OCD,OCD,6,24/09/2025,MDHA521X,30/09/2025
MRSU7040850,OCD,OCD,6,24/09/2025,MDHA521X,30/09/2025
MSKU1424950,OCD,OCD,7,23/09/2025,MDHA521X,30/09/2025
MRKU6088923,OCD,OCD,6,24/09/2025,MDHA521X,30/09/2025
MRKU3916027,OCD,OCD,6,24/09/2025,MDHA521X,30/09/2025
CAAU9207533,OCD,OCD,60,1/8/2025,MSIH528W,30/09/2025
MRSU7429837,OCD,OCD,7,23/09/2025,MDHA521X,30/09/2025
TRHU7616445,OCD,OCD,7,23/09/2025,MDHA521X,30/09/2025
GESU6429189,OCD,OCD,6,24/09/2025,MDHA521X,30/09/2025
MRSU5154113,OCD,OCD,7,23/09/2025,MDHA521X,30/09/2025
MSKU1307445,OCD,OCD,7,23/09/2025,MDHA521X,30/09/2025
MNBU3363750,APPDLVGRD,CV,9,23/09/2025,MDHA521X,30/09/2025
MNBU0527171,DLVGRD,CV,8,23/09/2025,MDHA521X,30/09/2025
SUDU6134198,APPDLVGRD,CV,8,23/09/2025,MDHA521X,30/09/2025
MMAU1055419,DLVGRD,CV,8,23/09/2025,MDHA521X,30/09/2025
MMAU1162931,DLVGRD,CV,8,23/09/2025,MDHA521X,30/09/2025
MSKU3850364,DLV2H,CV,6,24/09/2025,MDHA521X,30/09/2025
MRSU4016697,DLV2H,CV,7,23/09/2025,MDHA521X,30/09/2025
TLLU2301150,DLVCRN,CV,6,24/09/2025,MDHA521X,30/09/2025
MRKU9324690,DLVHS,CV,6,24/09/2025,MDHA521X,30/09/2025
MRKU7021708,DLVHS,CV,5,25/09/2025,MDHA521X,30/09/2025
MRSU4846014,DLV2H,CV,6,24/09/2025,MDHA521X,30/09/2025
CAAU9104833,DLVGRD,CV,7,23/09/2025,MDHA521X,30/09/2025
MSKU9791016,DLV2H,CV,21,9/9/2025,MCCY518X,30/09/2025
MRSU4872482,DLVHS,CV,7,23/09/2025,MDHA521X,30/09/2025
MRKU4306224,DLV2H,CV,21,9/9/2025,MCCY518X,30/09/2025
MRKU4113523,DLVGRD,CV,7,23/09/2025,MDHA521X,30/09/2025
MSKU7109869,DLVCRN,CV,6,24/09/2025,MDHA521X,30/09/2025
MRKU9182810,DLVGRD,CV,6,24/09/2025,MDHA521X,30/09/2025
MRKU9460119,DLVGRD,CV,5,25/09/2025,MDHA521X,30/09/2025
MSKU5862699,DLVGRD,CV,5,25/09/2025,MDHA521X,30/09/2025
MRKU6929898,DLV2H,CV,6,24/09/2025,MDHA521X,30/09/2025
MSKU4270571,DLV2H,CV,6,24/09/2025,MDHA521X,30/09/2025
MSKU7573150,DLVGRD,CV,5,25/09/2025,MDHA521X,30/09/2025
TRHU4009793,OCD,OCD,19,11/9/2025,MCCY518X,29/09/2025
CAAU4632036,OCD,OCD,19,11/9/2025,MCCY518X,29/09/2025
MSKU9804480,OCD,OCD,19,11/9/2025,MCCY518X,29/09/2025
FFAU7226158,OCD,OCD,19,11/9/2025,MCCY518X,29/09/2025
MRKU5138439,DLV2H,CV,7,23/09/2025,MDHA521X,30/09/2025
TIIU4737449,DLV2H,CV,6,24/09/2025,MDHA521X,30/09/2025
FFAU2278082,DLV2H,CV,6,24/09/2025,MDHA521X,30/09/2025
CAAU6100686,DLVGRD,CV,6,24/09/2025,MDHA521X,30/09/2025
MRSU4377935,DLV2H,CV,7,23/09/2025,MDHA521X,30/09/2025
CAAU8607710,DLVGRD,CV,6,24/09/2025,MDHA521X,30/09/2025
MRSU4765777,DLV2H,CV,6,24/09/2025,MDHA521X,30/09/2025
GCXU6471417,DLVGRD,CV,6,24/09/2025,MDHA521X,30/09/2025
MRSU5426206,DLVGRD,CV,7,23/09/2025,MDHA521X,30/09/2025
FFAU7225906,OCD,OCD,19,11/9/2025,MCCY518X,29/09/2025
MRSU3006035,OCD,OCD,19,11/9/2025,MCCY518X,29/09/2025
FFAU7230158,OCD,OCD,19,11/9/2025,MCCY518X,29/09/2025
CAAU4633222,OCD,OCD,19,11/9/2025,MCCY518X,29/09/2025
BSIU8570814,DLV2H,CV,7,23/09/2025,MDHA521X,30/09/2025
BSIU8574110,DLVGRD,CV,7,23/09/2025,MDHA521X,30/09/2025
BSIU8577300,DLVGRD,CV,7,23/09/2025,MDHA521X,30/09/2025
CIPU5060648,APPDLV2H,CV,7,23/09/2025,MDHA521X,30/09/2025
BSIU8573351,DLVGRD,CV,7,23/09/2025,MDHA521X,30/09/2025
MRSU4479006,APPDLV2H,CV,7,23/09/2025,MDHA521X,30/09/2025
MRSU6693378,DLVGRD,CV,7,23/09/2025,MDHA521X,30/09/2025
MRSU4540132,DLV2H,CV,6,24/09/2025,MDHA521X,30/09/2025
MSKU5789535,OCD,OCD,18,12/9/2025,MNOR528S,29/09/2025
MSKU0126648,DLVGRD,CV,6,24/09/2025,MDHA521X,30/09/2025
MRKU2766832,DLV2H,CV,7,23/09/2025,MDHA521X,30/09/2025
MRKU3392378,DLVGRD,CV,7,23/09/2025,MDHA521X,30/09/2025
SUDU8779452,DLV2H,CV,6,24/09/2025,MDHA521X,30/09/2025
MRKU3215731,DLVCRN,CV,7,23/09/2025,MDHA521X,30/09/2025
TCKU7122784,DLV2H,CV,7,23/09/2025,MDHA521X,30/09/2025
TEMU8885912,DLVGRD,CV,7,23/09/2025,MDHA521X,30/09/2025
MSKU9038300,OCD,OCD,5,24/09/2025,MDHA521X,29/09/2025
MRSU3236634,OCD,OCD,5,24/09/2025,MDHA521X,29/09/2025
TGBU5381076,OCD,OCD,6,23/09/2025,MDHA521X,29/09/2025
MSKU1646161,OCD,OCD,5,24/09/2025,MDHA521X,29/09/2025
TLLU4047466,OCD,OCD,6,23/09/2025,MDHA521X,29/09/2025
TCKU1824778,OCD,OCD,5,24/09/2025,MDHA521X,29/09/2025
SUDU6121903,DLVGRD,CV,7,23/09/2025,MDHA521X,29/09/2025
MNBU4386261,DLVGRD,CV,7,23/09/2025,MDHA521X,29/09/2025
MNBU3446957,DLVGRD,CV,7,23/09/2025,MDHA521X,29/09/2025
MNBU0187220,DLVGRD,CV,7,23/09/2025,MDHA521X,29/09/2025
MNBU0096222,DLVGRD,CV,7,23/09/2025,MDHA521X,29/09/2025
SUDU7719778,DLVGRD,CV,5,25/09/2025,MDHA521X,29/09/2025
MRSU0524874,OCD,OCD,5,24/09/2025,MDHA521X,29/09/2025
SUDU7963819,OCD,OCD,5,24/09/2025,MDHA521X,29/09/2025
GCXU2541861,OCD,OCD,5,24/09/2025,MDHA521X,29/09/2025
TIIU2074239,OCD,OCD,5,24/09/2025,MDHA521X,29/09/2025
FTAU2072294,OCD,OCD,5,24/09/2025,MDHA521X,29/09/2025
MRKU9466117,OCD,OCD,5,24/09/2025,MDHA521X,29/09/2025
HASU1243188,OCD,OCD,5,24/09/2025,MDHA521X,29/09/2025
SUDU7486974,OCD,OCD,5,24/09/2025,MDHA521X,29/09/2025
TRHU1998778,OCD,OCD,5,24/09/2025,MDHA521X,29/09/2025
TRHU1152460,OCD,OCD,5,24/09/2025,MDHA521X,29/09/2025
TEMU9757182,DLVGRD,CV,13,23/09/2025,MDHA521X,6/10/2025
HASU1301324,OCD,OCD,5,24/09/2025,MDHA521X,28/09/2025
MRKU6637474,OCD,OCD,5,24/09/2025,MDHA521X,28/09/2025
MRKU6800766,OCD,OCD,5,24/09/2025,MDHA521X,28/09/2025
PONU0622308,DLV2H,CV,5,24/09/2025,MDHA521X,29/09/2025
SUDU1843987,DLV2H,CV,5,24/09/2025,MDHA521X,29/09/2025
TCNU2867151,DLV2H,CV,5,24/09/2025,MDHA521X,29/09/2025
MRSU4954045,DLV2H,CV,5,24/09/2025,MDHA521X,29/09/2025
SEKU4632344,DLV2H,CV,5,24/09/2025,MDHA521X,29/09/2025
MSKU7667840,DLVHS,CV,5,24/09/2025,MDHA521X,29/09/2025
SUDU1416115,APPDLV2H,CV,5,24/09/2025,MDHA521X,29/09/2025
FFAU4773260,OCD,OCD,6,23/09/2025,MDHA521X,28/09/2025
GAOU7555531,OCD,OCD,6,23/09/2025,MDHA521X,28/09/2025
HASU4510971,OCD,OCD,6,23/09/2025,MDHA521X,28/09/2025
MRSU5390063,OCD,OCD,6,23/09/2025,MDHA521X,28/09/2025
MSKU5252675,DLVGRD,CV,5,24/09/2025,MDHA521X,29/09/2025
MRKU5922728,OCD,OCD,17,12/9/2025,MNOR528S,25/09/2025
MSKU7026471,DLVGRD,CV,5,24/09/2025,MDHA521X,29/09/2025
PONU2071478,DLV2H,CV,5,24/09/2025,MDHA521X,29/09/2025
SEGU1669710,DLV2H,CV,5,24/09/2025,MDHA521X,29/09/2025
SUDU7554507,DLV2H,CV,5,24/09/2025,MDHA521X,29/09/2025
MSKU5823157,DLV2H,CV,5,24/09/2025,MDHA521X,29/09/2025
MRSU8092735,DLV2H,CV,5,24/09/2025,MDHA521X,29/09/2025
MRSU5287482,DLVHS,CV,6,23/09/2025,MDHA521X,29/09/2025
TRHU4751631,DLVGRD,CV,7,23/09/2025,MDHA521X,29/09/2025
MRKU3028710,DLVHS,CV,5,24/09/2025,MDHA521X,29/09/2025
SUDU6555113,DLV2H,CV,6,24/09/2025,MDHA521X,29/09/2025
HASU1025231,DLV2H,CV,5,24/09/2025,MDHA521X,29/09/2025
PONU2024060,DLV2H,CV,5,24/09/2025,MDHA521X,29/09/2025
TGHU9829690,DLVHS,CV,4,25/09/2025,MDHA521X,29/09/2025
MRSU8519977,DLV2H,CV,5,24/09/2025,MDHA521X,29/09/2025
MRSU6101632,DLV2H,CV,6,23/09/2025,MDHA521X,29/09/2025
GCXU5727567,DLVGRD,CV,7,23/09/2025,MDHA521X,29/09/2025
MRSU3344860,DLV2H,CV,5,25/09/2025,MDHA521X,29/09/2025
CAAU9039065,DLVHS,CV,5,25/09/2025,MDHA521X,29/09/2025
CAIU8857352,DLV2H,CV,6,24/09/2025,MDHA521X,29/09/2025
TEMU0802017,DLV2H,CV,5,24/09/2025,MDHA521X,29/09/2025
MSKU3272760,DLV2H,CV,5,24/09/2025,MDHA521X,29/09/2025
PONU0075849,DLV2H,CV,5,24/09/2025,MDHA521X,29/09/2025
MRKU9106620,DLVHS,CV,4,25/09/2025,MDHA521X,29/09/2025
MRSU8018152,DLVHS,CV,6,24/09/2025,MDHA521X,29/09/2025
MRKU2360252,DLVHS,CV,6,23/09/2025,MDHA521X,29/09/2025
MSKU4073295,OCD,OCD,4,24/09/2025,MDHA521X,28/09/2025
MRKU7290374,OCD,OCD,3,25/09/2025,MDHA521X,28/09/2025
MSKU5974831,OCD,OCD,4,24/09/2025,MDHA521X,28/09/2025
MSKU5775491,OCD,OCD,3,25/09/2025,MDHA521X,28/09/2025
SUDU7361046,OCD,OCD,4,24/09/2025,MDHA521X,28/09/2025
MRKU9075555,OCD,OCD,4,24/09/2025,MDHA521X,28/09/2025
MRKU7224557,OCD,OCD,4,24/09/2025,MDHA521X,28/09/2025
MRKU7861961,OCD,OCD,4,24/09/2025,MDHA521X,28/09/2025
AXIU2941100,OCD,OCD,4,24/09/2025,MDHA521X,28/09/2025
MRKU4838356,OCD,OCD,5,23/09/2025,MDHA521X,28/09/2025
HASU1112362,OCD,OCD,3,25/09/2025,MDHA521X,28/09/2025
MRKU2089140,OCD,OCD,5,23/09/2025,MDHA521X,28/09/2025
XINU4016177,OCD,OCD,4,24/09/2025,MDHA521X,28/09/2025
MRKU5424176,OCD,OCD,5,23/09/2025,MDHA521X,28/09/2025
MRKU2013335,OCD,OCD,5,23/09/2025,MDHA521X,28/09/2025
HASU5119895,OCD,OCD,5,23/09/2025,MDHA521X,28/09/2025
MVIU0018860,OCD,OCD,5,23/09/2025,MDHA521X,28/09/2025
MRKU5027796,OCD,OCD,5,23/09/2025,MDHA521X,28/09/2025
MRSU7936554,OCD,OCD,4,24/09/2025,MDHA521X,28/09/2025
MRSU5357260,OCD,OCD,4,24/09/2025,MDHA521X,28/09/2025
TCNU8844600,OCD,OCD,3,25/09/2025,MDHA521X,28/09/2025
CAAU9360202,OCD,OCD,3,25/09/2025,MDHA521X,28/09/2025
FFAU5749503,OCD,OCD,4,24/09/2025,MDHA521X,28/09/2025
MSKU1868997,OCD,OCD,5,23/09/2025,MDHA521X,28/09/2025
MRKU5652345,OCD,OCD,4,24/09/2025,MDHA521X,28/09/2025
MNBU4344728,DLVGRD,CV,5,23/09/2025,MDHA521X,28/09/2025
TCNU2788962,OCD,OCD,4,24/09/2025,MDHA521X,26/09/2025
SUDU8542706,OCD,OCD,5,23/09/2025,MDHA521X,26/09/2025
TCNU6921646,OCD,OCD,4,24/09/2025,MDHA521X,26/09/2025
SUDU8673711,OCD,OCD,5,23/09/2025,MDHA521X,26/09/2025
MSKU7172780,OCD,OCD,4,24/09/2025,MDHA521X,28/09/2025
CAAU5294083,OCD,OCD,5,23/09/2025,MDHA521X,28/09/2025
MRKU3440542,OCD,OCD,4,24/09/2025,MDHA521X,28/09/2025
MRKU4317907,OCD,OCD,4,24/09/2025,MDHA521X,28/09/2025
MSKU9993819,OCD,OCD,4,24/09/2025,MDHA521X,28/09/2025
MRKU5957750,OCD,OCD,5,23/09/2025,MDHA521X,28/09/2025
MRSU7644608,DLVHS,CV,4,24/09/2025,MDHA521X,28/09/2025
MRKU3763150,DLV2H,CV,4,24/09/2025,MDHA521X,28/09/2025
GAOU7785160,DLV2H,CV,3,25/09/2025,MDHA521X,28/09/2025
MRKU3778170,DLVGRD,CV,7,23/09/2025,MDHA521X,29/09/2025
CAAU9834153,DLV2H,CV,4,24/09/2025,MDHA521X,28/09/2025
MSKU0049829,DLVHS,CV,3,25/09/2025,MDHA521X,28/09/2025
MRKU7657053,OCD,OCD,4,24/09/2025,MDHA521X,27/09/2025
TEMU3423784,OCD,OCD,4,24/09/2025,MDHA521X,27/09/2025
TLLU8063491,OCD,OCD,4,24/09/2025,MDHA521X,27/09/2025
MRKU9604406,OCD,OCD,4,24/09/2025,MDHA521X,27/09/2025
HASU1439592,OCD,OCD,4,24/09/2025,MDHA521X,27/09/2025
MSKU5683522,OCD,OCD,4,24/09/2025,MDHA521X,27/09/2025
MRKU9813010,OCD,OCD,4,24/09/2025,MDHA521X,27/09/2025
MRKU8560540,OCD,OCD,4,24/09/2025,MDHA521X,27/09/2025
MSKU5884234,OCD,OCD,4,24/09/2025,MDHA521X,27/09/2025
MSKU5561340,OCD,OCD,4,24/09/2025,MDHA521X,27/09/2025
MRKU8805670,OCD,OCD,4,24/09/2025,MDHA521X,27/09/2025
TLLU8308110,OCD,OCD,4,24/09/2025,MDHA521X,27/09/2025
MSKU5797607,OCD,OCD,4,24/09/2025,MDHA521X,27/09/2025
MSKU5549679,OCD,OCD,4,24/09/2025,MDHA521X,27/09/2025
CAAU8478227,DLV2H,CV,5,23/09/2025,MDHA521X,28/09/2025
MRKU7872987,OCD,OCD,4,24/09/2025,MDHA521X,27/09/2025
MRSU0147174,OCD,OCD,4,24/09/2025,MDHA521X,27/09/2025
MRKU9410519,OCD,OCD,4,24/09/2025,MDHA521X,27/09/2025
MSKU7776033,OCD,OCD,4,24/09/2025,MDHA521X,27/09/2025
TCKU7696036,DLVHS,CV,4,24/09/2025,MDHA521X,28/09/2025
MRKU9172200,OCD,OCD,4,24/09/2025,MDHA521X,27/09/2025
UETU2968317,OCD,OCD,4,24/09/2025,MDHA521X,27/09/2025
MSKU5081715,OCD,OCD,4,24/09/2025,MDHA521X,27/09/2025
MRKU8960402,OCD,OCD,4,24/09/2025,MDHA521X,27/09/2025
MSKU7299922,OCD,OCD,4,24/09/2025,MDHA521X,27/09/2025
MSKU0467412,DLV2H,CV,5,23/09/2025,MDHA521X,28/09/2025
MRKU6670019,OCD,OCD,4,24/09/2025,MDHA521X,27/09/2025
TRHU1272574,OCD,OCD,4,24/09/2025,MDHA521X,27/09/2025
HASU1130474,OCD,OCD,4,24/09/2025,MDHA521X,27/09/2025
MRKU9298461,OCD,OCD,4,24/09/2025,MDHA521X,27/09/2025
MRKU7671621,OCD,OCD,4,24/09/2025,MDHA521X,27/09/2025
MRKU6042115,DLV2H,CV,4,24/09/2025,MDHA521X,28/09/2025
MSKU5649488,DLVHS,CV,4,24/09/2025,MDHA521X,28/09/2025
TLLU2490984,APPDLV2H,CV,4,24/09/2025,MDHA521X,28/09/2025
MRKU9781090,OCD,OCD,4,24/09/2025,MDHA521X,27/09/2025
GAOU2549541,OCD,OCD,4,24/09/2025,MDHA521X,27/09/2025
MSKU0055210,DLVHS,CV,4,24/09/2025,MDHA521X,28/09/2025
MRSU4515166,DLV2H,CV,5,23/09/2025,MDHA521X,28/09/2025
MRKU3889615,DLVHS,CV,3,25/09/2025,MDHA521X,28/09/2025
MRKU5752637,DLVHS,CV,4,24/09/2025,MDHA521X,28/09/2025
TGBU8891010,DLV2H,CV,4,24/09/2025,MDHA521X,28/09/2025
MRKU3345822,DLVHS,CV,4,24/09/2025,MDHA521X,28/09/2025
MRKU9102239,OCD,OCD,4,24/09/2025,MDHA521X,27/09/2025
MRSU0246428,OCD,OCD,4,24/09/2025,MDHA521X,27/09/2025
MRSU4893850,DLVHS,CV,4,24/09/2025,MDHA521X,28/09/2025
MRKU3983088,DLVHS,CV,5,23/09/2025,MDHA521X,28/09/2025
FFAU7333691,DLVHS,CV,4,24/09/2025,MDHA521X,28/09/2025
TRHU7744533,DLVHS,CV,5,23/09/2025,MDHA521X,28/09/2025
MRSU8791270,APPDLV2H,CV,5,23/09/2025,MDHA521X,28/09/2025
MSKU9807730,DLVHS,CV,5,23/09/2025,MDHA521X,28/09/2025
MRKU6861669,OCD,OCD,3,24/09/2025,MDHA521X,27/09/2025
MSKU5852495,OCD,OCD,3,24/09/2025,MDHA521X,27/09/2025
MRSU0398478,OCD,OCD,3,24/09/2025,MDHA521X,27/09/2025
MSKU7513649,OCD,OCD,3,24/09/2025,MDHA521X,27/09/2025
MRKU7553315,OCD,OCD,3,24/09/2025,MDHA521X,27/09/2025
MSKU5026195,OCD,OCD,3,24/09/2025,MDHA521X,27/09/2025
MSKU3932272,OCD,OCD,3,24/09/2025,MDHA521X,27/09/2025
MRKU2082418,OCD,OCD,3,24/09/2025,MDHA521X,27/09/2025
UETU6664396,OCD,OCD,4,23/09/2025,MDHA521X,27/09/2025
MRKU7434738,OCD,OCD,3,24/09/2025,MDHA521X,27/09/2025
MRKU4942329,OCD,OCD,4,23/09/2025,MDHA521X,27/09/2025
MRSU7740807,OCD,OCD,4,23/09/2025,MDHA521X,27/09/2025
SEKU6931160,OCD,OCD,4,23/09/2025,MDHA521X,27/09/2025
FFAU5001825,OCD,OCD,3,24/09/2025,MDHA521X,27/09/2025
MSKU7926386,OCD,OCD,3,24/09/2025,MDHA521X,27/09/2025
MSKU7649419,OCD,OCD,3,24/09/2025,MDHA521X,27/09/2025
MSKU5571543,OCD,OCD,3,24/09/2025,MDHA521X,27/09/2025
MRSU0207988,OCD,OCD,3,24/09/2025,MDHA521X,27/09/2025
MSKU3625785,OCD,OCD,3,24/09/2025,MDHA521X,27/09/2025
HASU1556937,OCD,OCD,3,24/09/2025,MDHA521X,27/09/2025
MSKU7340076,OCD,OCD,3,24/09/2025,MDHA521X,27/09/2025
MSKU5101853,OCD,OCD,3,24/09/2025,MDHA521X,27/09/2025
MRKU9672308,OCD,OCD,3,24/09/2025,MDHA521X,27/09/2025
BSIU2044263,OCD,OCD,3,24/09/2025,MDHA521X,27/09/2025
MRSU4636569,OCD,OCD,3,24/09/2025,MDHA521X,25/09/2025
MSKU1989026,OCD,OCD,3,24/09/2025,MDHA521X,25/09/2025
HASU4313777,OCD,OCD,3,24/09/2025,MDHA521X,25/09/2025
TGHU9886324,OCD,OCD,4,23/09/2025,MDHA521X,25/09/2025
MRKU9922433,OCD,OCD,3,24/09/2025,MDHA521X,27/09/2025
MRSU0043246,OCD,OCD,3,24/09/2025,MDHA521X,27/09/2025
UETU5612063,OCD,OCD,3,24/09/2025,MDHA521X,27/09/2025
MSKU1679925,OCD,OCD,3,24/09/2025,MDHA521X,27/09/2025
SUDU7364153,OCD,OCD,3,24/09/2025,MDHA521X,27/09/2025
MRKU6630572,OCD,OCD,3,24/09/2025,MDHA521X,27/09/2025
MRKU8101644,OCD,OCD,3,24/09/2025,MDHA521X,27/09/2025
SUDU1845418,OCD,OCD,3,24/09/2025,MDHA521X,27/09/2025
MRSU8412464,OCD,OCD,4,23/09/2025,MDHA521X,27/09/2025
MSKU5451086,OCD,OCD,3,24/09/2025,MDHA521X,27/09/2025
MRKU6928715,OCD,OCD,3,24/09/2025,MDHA521X,27/09/2025
MRSU0301021,OCD,OCD,3,24/09/2025,MDHA521X,27/09/2025
